"";"jahr";"gemnr";"n";"anz"
"2116";2009;"Langkampfen <70515>";"3700,25";3700,25
"2117";2009;"Mariastein <70516>";"310,375";310,375
"2118";2009;"Münster <70517>";"2966,875";2966,875
"2119";2009;"Niederndorf <70518>";"2573,75";2573,75
"2120";2009;"Niederndorferberg <70519>";"653,875";653,875
"2121";2009;"Radfeld <70520>";"2266,25";2266,25
"2122";2009;"Rattenberg <70521>";"399";399
"2123";2009;"Reith im Alpbachtal <70522>";"2697,125";2697,125
"2124";2009;"Rettenschöss <70523>";"435,625";435,625
"2125";2009;"Scheffau am Wilden Kaiser <70524>";"1312,375";1312,375
"2126";2009;"Schwoich <70525>";"2297,25";2297,25
"2127";2009;"Söll <70526>";"3502,125";3502,125
"2128";2009;"Thiersee <70527>";"2823,375";2823,375
"2129";2009;"Angerberg <70528>";"1744,25";1744,25
"2130";2009;"Walchsee <70529>";"1791,25";1791,25
"2131";2009;"Wildschönau <70530>";"4154";4154
"2132";2009;"Wörgl <70531>";"12227,125";12227,125
"2133";2009;"Faggen <70601>";"344,625";344,625
"2134";2009;"Fendels <70602>";"267,875";267,875
"2135";2009;"Fiss <70603>";"970";970
"2136";2009;"Fließ <70604>";"2947,375";2947,375
"2137";2009;"Flirsch <70605>";"990,5";990,5
"2138";2009;"Galtür <70606>";"828,75";828,75
"2139";2009;"Grins <70607>";"1368,875";1368,875
"2140";2009;"Ischgl <70608>";"1598,125";1598,125
"2141";2009;"Kappl <70609>";"2620";2620
"2142";2009;"Kaunerberg <70610>";"361,125";361,125
"2143";2009;"Kaunertal <70611>";"598,5";598,5
"2144";2009;"Kauns <70612>";"482";482
"2145";2009;"Ladis <70613>";"510,5";510,5
"2146";2009;"Landeck <70614>";"7668,25";7668,25
"2147";2009;"Nauders <70615>";"1514,375";1514,375
"2148";2009;"Pettneu am Arlberg <70616>";"1477,625";1477,625
"2149";2009;"Pfunds <70617>";"2543,125";2543,125
"2150";2009;"Pians <70618>";"778";778
"2151";2009;"Prutz <70619>";"1716,75";1716,75
"2152";2009;"Ried im Oberinntal <70620>";"1264";1264
"2153";2009;"St. Anton am Arlberg <70621>";"2572,75";2572,75
"2154";2009;"Schönwies <70622>";"1687,125";1687,125
"2155";2009;"See <70623>";"1169,125";1169,125
"2156";2009;"Serfaus <70624>";"1134,25";1134,25
"2157";2009;"Spiss <70625>";"139,75";139,75
"2158";2009;"Stanz bei Landeck <70626>";"597,25";597,25
"2159";2009;"Strengen <70627>";"1224";1224
"2160";2009;"Tobadill <70628>";"511,625";511,625
"2161";2009;"Tösens <70629>";"667";667
"2162";2009;"Zams <70630>";"3296,25";3296,25
"2163";2009;"Abfaltersbach <70701>";"644,375";644,375
"2164";2009;"Ainet <70702>";"950,375";950,375
"2165";2009;"Amlach <70703>";"380,75";380,75
"2166";2009;"Anras <70704>";"1294,75";1294,75
"2167";2009;"Assling <70705>";"1924";1924
"2168";2009;"Außervillgraten <70706>";"821,25";821,25
"2169";2009;"Dölsach <70707>";"2281,25";2281,25
"2170";2009;"Gaimberg <70708>";"833,125";833,125
"2171";2009;"Hopfgarten in Defereggen <70709>";"765,25";765,25
"2172";2009;"Innervillgraten <70710>";"1003,75";1003,75
"2173";2009;"Iselsberg-Stronach <70711>";"615,625";615,625
"2174";2009;"Kals am Großglockner <70712>";"1246,5";1246,5
"2175";2009;"Kartitsch <70713>";"851,375";851,375
"2176";2009;"Lavant <70714>";"277,375";277,375
"2177";2009;"Leisach <70715>";"840,5";840,5
"2178";2009;"Lienz <70716>";"11910,375";11910,375
"2179";2009;"Matrei in Osttirol <70717>";"4792,375";4792,375
"2180";2009;"Nikolsdorf <70718>";"872";872
"2181";2009;"Nußdorf-Debant <70719>";"3223,125";3223,125
"2182";2009;"Oberlienz <70720>";"1414,625";1414,625
"2183";2009;"Obertilliach <70721>";"729,875";729,875
"2184";2009;"Prägraten am Großvenediger <70723>";"1239,75";1239,75
"2185";2009;"St. Jakob in Defereggen <70724>";"941";941
"2186";2009;"St. Johann im Walde <70725>";"299,625";299,625
"2187";2009;"St. Veit in Defereggen <70726>";"748";748
"2188";2009;"Schlaiten <70727>";"475,375";475,375
"2189";2009;"Sillian <70728>";"2114,125";2114,125
"2190";2009;"Strassen <70729>";"846,625";846,625
"2191";2009;"Tessenberg ^<70730>";"-";NA
"2192";2009;"Thurn <70731>";"631,625";631,625
"2193";2009;"Tristach <70732>";"1368";1368
"2194";2009;"Untertilliach <70733>";"255";255
"2195";2009;"Virgen <70734>";"2183,75";2183,75
"2196";2009;"Heinfels <70735>";"1013,125";1013,125
"2197";2009;"Bach <70801>";"676,625";676,625
"2198";2009;"Berwang <70802>";"590,75";590,75
"2199";2009;"Biberwier <70803>";"640,25";640,25
"2200";2009;"Bichlbach <70804>";"805,5";805,5
"2201";2009;"Breitenwang <70805>";"1566,25";1566,25
"2202";2009;"Ehenbichl <70806>";"841,75";841,75
"2203";2009;"Ehrwald <70807>";"2644,5";2644,5
"2204";2009;"Elbigenalp <70808>";"829,125";829,125
"2205";2009;"Elmen <70809>";"393,5";393,5
"2206";2009;"Forchach <70810>";"293";293
"2207";2009;"Grän <70811>";"584,25";584,25
"2208";2009;"Gramais <70812>";"64,625";64,625
"2209";2009;"Häselgehr <70813>";"701,5";701,5
"2210";2009;"Heiterwang <70814>";"520,875";520,875
"2211";2009;"Hinterhornbach <70815>";"90,375";90,375
"2212";2009;"Höfen <70816>";"1256,625";1256,625
"2213";2009;"Holzgau <70817>";"444,625";444,625
"2214";2009;"Jungholz <70818>";"286,125";286,125
"2215";2009;"Kaisers <70819>";"79,875";79,875
"2216";2009;"Lechaschau <70820>";"1981";1981
"2217";2009;"Lermoos <70821>";"1093,5";1093,5
"2218";2009;"Musau <70822>";"400,875";400,875
"2219";2009;"Namlos <70823>";"94,375";94,375
"2220";2009;"Nesselwängle <70824>";"420,25";420,25
"2221";2009;"Pfafflar <70825>";"124,125";124,125
"2222";2009;"Pflach <70826>";"1245,5";1245,5
"2223";2009;"Pinswang <70827>";"423,625";423,625
"2224";2009;"Reutte <70828>";"5827,25";5827,25
"2225";2009;"Schattwald <70829>";"418";418
"2226";2009;"Stanzach <70830>";"412,375";412,375
"2227";2009;"Steeg <70831>";"719,375";719,375
"2228";2009;"Tannheim <70832>";"1077,625";1077,625
"2229";2009;"Vils <70833>";"1528,25";1528,25
"2230";2009;"Vorderhornbach <70834>";"255,25";255,25
"2231";2009;"Wängle <70835>";"862";862
"2232";2009;"Weißenbach am Lech <70836>";"1286,75";1286,75
"2233";2009;"Zöblen <70837>";"246,375";246,375
"2234";2009;"Achenkirch <70901>";"2127";2127
"2235";2009;"Aschau im Zillertal <70902>";"1602,125";1602,125
"2236";2009;"Brandberg <70903>";"352,375";352,375
"2237";2009;"Bruck am Ziller <70904>";"992,125";992,125
"2238";2009;"Buch in Tirol <70905>";"2554,625";2554,625
"2239";2009;"Eben am Achensee <70907>";"2794,125";2794,125
"2240";2009;"Finkenberg <70908>";"1510,875";1510,875
"2241";2009;"Fügen <70909>";"3720,125";3720,125
"2242";2009;"Fügenberg <70910>";"1314,75";1314,75
"2243";2009;"Gallzein <70911>";"571,5";571,5
"2244";2009;"Gerlos <70912>";"780,625";780,625
"2245";2009;"Gerlosberg <70913>";"458,625";458,625
"2246";2009;"Hainzenberg <70914>";"666,375";666,375
"2247";2009;"Hart im Zillertal <70915>";"1431,25";1431,25
"2248";2009;"Hippach <70916>";"1372,25";1372,25
"2249";2009;"Jenbach <70917>";"6887,375";6887,375
"2250";2009;"Kaltenbach <70918>";"1219,375";1219,375
"2251";2009;"Mayrhofen <70920>";"3901,625";3901,625
"2252";2009;"Pill <70921>";"1062,875";1062,875
"2253";2009;"Ramsau im Zillertal <70922>";"1577,5";1577,5
"2254";2009;"Ried im Zillertal <70923>";"1234,5";1234,5
"2255";2009;"Rohrberg <70924>";"519,125";519,125
"2256";2009;"Schlitters <70925>";"1361,875";1361,875
"2257";2009;"Schwaz <70926>";"12893,125";12893,125
"2258";2009;"Schwendau <70927>";"1548,5";1548,5
"2259";2009;"Stans <70928>";"1903,625";1903,625
"2260";2009;"Steinberg am Rofan <70929>";"295,375";295,375
"2261";2009;"Strass im Zillertal <70930>";"850,5";850,5
"2262";2009;"Stumm <70931>";"1814,125";1814,125
"2263";2009;"Stummerberg <70932>";"813,25";813,25
"2264";2009;"Terfens <70933>";"2035,125";2035,125
"2265";2009;"Tux <70934>";"1894,875";1894,875
"2266";2009;"Uderns <70935>";"1626,5";1626,5
"2267";2009;"Vomp <70936>";"4596,125";4596,125
"2268";2009;"Weer <70937>";"1498,625";1498,625
"2269";2009;"Weerberg <70938>";"2275,875";2275,875
"2270";2009;"Wiesing <70939>";"1996,875";1996,875
"2271";2009;"Zell am Ziller <70940>";"1746,5";1746,5
"2272";2009;"Zellberg <70941>";"645,75";645,75
"2273";2010;"Innsbruck <70101>";"118243,75";118243,75
"2274";2010;"Arzl im Pitztal <70201>";"2970";2970
"2275";2010;"Haiming <70202>";"4298,625";4298,625
"2276";2010;"Imst <70203>";"9459,625";9459,625
"2277";2010;"Imsterberg <70204>";"754";754
"2278";2010;"Jerzens <70205>";"1002";1002
"2279";2010;"Karres <70206>";"608";608
"2280";2010;"Karrösten <70207>";"677";677
"2281";2010;"Längenfeld <70208>";"4354,375";4354,375
"2282";2010;"Mieming <70209>";"3387,125";3387,125
"2283";2010;"Mils bei Imst <70210>";"557,5";557,5
"2284";2010;"Mötz <70211>";"1224,625";1224,625
"2285";2010;"Nassereith <70212>";"2076,375";2076,375
"2286";2010;"Obsteig <70213>";"1168,875";1168,875
"2287";2010;"Oetz <70214>";"2263,25";2263,25
"2288";2010;"Rietz <70215>";"2087,375";2087,375
"2289";2010;"Roppen <70216>";"1641,125";1641,125
"2290";2010;"St. Leonhard im Pitztal <70217>";"1472,75";1472,75
"2291";2010;"Sautens <70218>";"1405";1405
"2292";2010;"Silz <70219>";"2537,125";2537,125
"2293";2010;"Sölden <70220>";"3683,25";3683,25
"2294";2010;"Stams <70221>";"1321,875";1321,875
"2295";2010;"Tarrenz <70222>";"2637,5";2637,5
"2296";2010;"Umhausen <70223>";"3082,25";3082,25
"2297";2010;"Wenns <70224>";"1972,75";1972,75
"2298";2010;"Absam <70301>";"6681,875";6681,875
"2299";2010;"Aldrans <70302>";"2148,875";2148,875
"2300";2010;"Ampass <70303>";"1625,5";1625,5
"2301";2010;"Axams <70304>";"5472,25";5472,25
"2302";2010;"Baumkirchen <70305>";"1148";1148
"2303";2010;"Birgitz <70306>";"1281,625";1281,625
"2304";2010;"Ellbögen <70307>";"1080,625";1080,625
"2305";2010;"Flaurling <70308>";"1207,875";1207,875
"2306";2010;"Fritzens <70309>";"2044";2044
"2307";2010;"Fulpmes <70310>";"4108,375";4108,375
"2308";2010;"Gnadenwald <70311>";"716";716
"2309";2010;"Götzens <70312>";"3855,625";3855,625
"2310";2010;"Gries am Brenner <70313>";"1266,75";1266,75
"2311";2010;"Gries im Sellrain <70314>";"577,25";577,25
"2312";2010;"Grinzens <70315>";"1311";1311
"2313";2010;"Gschnitz <70317>";"417,75";417,75
"2314";2010;"Hatting <70318>";"1196,75";1196,75
"2315";2010;"Inzing <70319>";"3484,375";3484,375
"2316";2010;"Kematen in Tirol <70320>";"2574,375";2574,375
"2317";2010;"Kolsass <70322>";"1491,625";1491,625
"2318";2010;"Kolsassberg <70323>";"741,5";741,5
"2319";2010;"Kreith ^<70324>";"-";NA
"2320";2010;"Lans <70325>";"918,75";918,75
"2321";2010;"Leutasch <70326>";"2171";2171
"2322";2010;"Matrei am Brenner <70370>";"-";NA
"2323";2010;"Matrei am Brenner ^<70327>";"905,625";905,625
"2324";2010;"Mieders <70328>";"1749,25";1749,25
"2325";2010;"Mils <70329>";"4113,5";4113,5
"2326";2010;"Mühlbachl ^<70330>";"1335";1335
"2327";2010;"Mutters <70331>";"1995";1995
"2328";2010;"Natters <70332>";"1922,625";1922,625
"2329";2010;"Navis <70333>";"1972,875";1972,875
"2330";2010;"Neustift im Stubaital <70334>";"4496,875";4496,875
"2331";2010;"Oberhofen im Inntal <70335>";"1674,625";1674,625
"2332";2010;"Obernberg am Brenner <70336>";"364,25";364,25
"2333";2010;"Oberperfuss <70337>";"2807,375";2807,375
"2334";2010;"Patsch <70338>";"1008,25";1008,25
"2335";2010;"Pettnau <70339>";"895";895
"2336";2010;"Pfaffenhofen <70340>";"1072,375";1072,375
"2337";2010;"Pfons ^<70341>";"1222,625";1222,625
"2338";2010;"Polling in Tirol <70342>";"946,25";946,25
"2339";2010;"Ranggen <70343>";"964,625";964,625
"2340";2010;"Reith bei Seefeld <70344>";"1161,25";1161,25
"2341";2010;"Rinn <70345>";"1627,125";1627,125
"2342";2010;"Rum <70346>";"8800,5";8800,5
"2343";2010;"St. Sigmund im Sellrain <70347>";"170,375";170,375
"2344";2010;"Scharnitz <70348>";"1305,375";1305,375
"2345";2010;"Schmirn <70349>";"892,125";892,125
"2346";2010;"Schönberg im Stubaital <70350>";"990,75";990,75
"2347";2010;"Seefeld in Tirol <70351>";"3083,125";3083,125
"2348";2010;"Sellrain <70352>";"1346,875";1346,875
"2349";2010;"Sistrans <70353>";"2023,5";2023,5
"2350";2010;"Hall in Tirol <70354>";"12612,125";12612,125
"2351";2010;"Steinach am Brenner <70355>";"3346,125";3346,125
"2352";2010;"Telfes im Stubai <70356>";"1459";1459
"2353";2010;"Telfs <70357>";"14561,125";14561,125
"2354";2010;"Thaur <70358>";"3757,5";3757,5
"2355";2010;"Trins <70359>";"1267,875";1267,875
"2356";2010;"Tulfes <70360>";"1399,25";1399,25
"2357";2010;"Unterperfuss <70361>";"203,625";203,625
"2358";2010;"Vals <70362>";"556";556
"2359";2010;"Vögelsberg ^<70363>";"-";NA
"2360";2010;"Völs <70364>";"6522,75";6522,75
"2361";2010;"Volders <70365>";"4310,125";4310,125
"2362";2010;"Wattenberg <70366>";"726";726
"2363";2010;"Wattens <70367>";"7608,25";7608,25
"2364";2010;"Wildermieming <70368>";"851,125";851,125
"2365";2010;"Zirl <70369>";"7575,625";7575,625
"2366";2010;"Aurach bei Kitzbühel <70401>";"1170,125";1170,125
"2367";2010;"Brixen im Thale <70402>";"2648,75";2648,75
"2368";2010;"Fieberbrunn <70403>";"4289";4289
"2369";2010;"Going am Wilden Kaiser <70404>";"1862,625";1862,625
"2370";2010;"Hochfilzen <70405>";"1123,625";1123,625
"2371";2010;"Hopfgarten im Brixental <70406>";"5535,625";5535,625
"2372";2010;"Itter <70407>";"1160,25";1160,25
"2373";2010;"Jochberg <70408>";"1571,375";1571,375
"2374";2010;"Kirchberg in Tirol <70409>";"5121,875";5121,875
"2375";2010;"Kirchdorf in Tirol <70410>";"3750,875";3750,875
"2376";2010;"Kitzbühel <70411>";"8141,375";8141,375
"2377";2010;"Kössen <70412>";"4163,5";4163,5
"2378";2010;"Oberndorf in Tirol <70413>";"2010,375";2010,375
"2379";2010;"Reith bei Kitzbühel <70414>";"1638,625";1638,625
"2380";2010;"St. Jakob in Haus <70415>";"732,375";732,375
"2381";2010;"St. Johann in Tirol <70416>";"8711,125";8711,125
"2382";2010;"St. Ulrich am Pillersee <70417>";"1574,25";1574,25
"2383";2010;"Schwendt <70418>";"793,375";793,375
"2384";2010;"Waidring <70419>";"1902,5";1902,5
"2385";2010;"Westendorf <70420>";"3576,875";3576,875
"2386";2010;"Alpbach <70501>";"2585,375";2585,375
"2387";2010;"Angath <70502>";"914";914
"2388";2010;"Bad Häring <70503>";"2523,75";2523,75
"2389";2010;"Brandenberg <70504>";"1556,5";1556,5
"2390";2010;"Breitenbach am Inn <70505>";"3256";3256
"2391";2010;"Brixlegg <70506>";"2811,5";2811,5
"2392";2010;"Buchberg am Kaiser ^<70507>";"-";NA
"2393";2010;"Ebbs <70508>";"5159,25";5159,25
"2394";2010;"Ellmau <70509>";"2627,875";2627,875
"2395";2010;"Erl <70510>";"1445,75";1445,75
"2396";2010;"Kirchbichl <70511>";"5259";5259
"2397";2010;"Kramsach <70512>";"4534,125";4534,125
"2398";2010;"Kufstein <70513>";"17217,875";17217,875
"2399";2010;"Kundl <70514>";"3954,625";3954,625
"2400";2010;"Langkampfen <70515>";"3693,25";3693,25
"2401";2010;"Mariastein <70516>";"321,25";321,25
"2402";2010;"Münster <70517>";"2982";2982
"2403";2010;"Niederndorf <70518>";"2605,25";2605,25
"2404";2010;"Niederndorferberg <70519>";"654,125";654,125
"2405";2010;"Radfeld <70520>";"2267";2267
"2406";2010;"Rattenberg <70521>";"400,375";400,375
"2407";2010;"Reith im Alpbachtal <70522>";"2664,375";2664,375
"2408";2010;"Rettenschöss <70523>";"448,125";448,125
"2409";2010;"Scheffau am Wilden Kaiser <70524>";"1318,625";1318,625
"2410";2010;"Schwoich <70525>";"2278,625";2278,625
"2411";2010;"Söll <70526>";"3518";3518
"2412";2010;"Thiersee <70527>";"2810,625";2810,625
"2413";2010;"Angerberg <70528>";"1734,875";1734,875
"2414";2010;"Walchsee <70529>";"1792,375";1792,375
"2415";2010;"Wildschönau <70530>";"4150,25";4150,25
"2416";2010;"Wörgl <70531>";"12489,625";12489,625
"2417";2010;"Faggen <70601>";"350,125";350,125
"2418";2010;"Fendels <70602>";"264,875";264,875
"2419";2010;"Fiss <70603>";"968,125";968,125
"2420";2010;"Fließ <70604>";"2909,125";2909,125
"2421";2010;"Flirsch <70605>";"974,875";974,875
"2422";2010;"Galtür <70606>";"830,375";830,375
"2423";2010;"Grins <70607>";"1368,75";1368,75
"2424";2010;"Ischgl <70608>";"1584,625";1584,625
"2425";2010;"Kappl <70609>";"2624,125";2624,125
"2426";2010;"Kaunerberg <70610>";"371,875";371,875
"2427";2010;"Kaunertal <70611>";"605";605
"2428";2010;"Kauns <70612>";"479,5";479,5
"2429";2010;"Ladis <70613>";"518,125";518,125
"2430";2010;"Landeck <70614>";"7675,875";7675,875
"2431";2010;"Nauders <70615>";"1529,25";1529,25
"2432";2010;"Pettneu am Arlberg <70616>";"1472,625";1472,625
"2433";2010;"Pfunds <70617>";"2526,75";2526,75
"2434";2010;"Pians <70618>";"780,875";780,875
"2435";2010;"Prutz <70619>";"1717,125";1717,125
"2436";2010;"Ried im Oberinntal <70620>";"1243,875";1243,875
"2437";2010;"St. Anton am Arlberg <70621>";"2523,625";2523,625
"2438";2010;"Schönwies <70622>";"1691,875";1691,875
"2439";2010;"See <70623>";"1175,125";1175,125
"2440";2010;"Serfaus <70624>";"1103,125";1103,125
"2441";2010;"Spiss <70625>";"140,5";140,5
"2442";2010;"Stanz bei Landeck <70626>";"607";607
"2443";2010;"Strengen <70627>";"1213";1213
"2444";2010;"Tobadill <70628>";"508,375";508,375
"2445";2010;"Tösens <70629>";"675,75";675,75
"2446";2010;"Zams <70630>";"3283,625";3283,625
"2447";2010;"Abfaltersbach <70701>";"646,25";646,25
"2448";2010;"Ainet <70702>";"934,125";934,125
"2449";2010;"Amlach <70703>";"365,5";365,5
"2450";2010;"Anras <70704>";"1292";1292
"2451";2010;"Assling <70705>";"1902,875";1902,875
"2452";2010;"Außervillgraten <70706>";"805,125";805,125
"2453";2010;"Dölsach <70707>";"2287,25";2287,25
"2454";2010;"Gaimberg <70708>";"834,5";834,5
"2455";2010;"Hopfgarten in Defereggen <70709>";"762,875";762,875
"2456";2010;"Innervillgraten <70710>";"993,25";993,25
"2457";2010;"Iselsberg-Stronach <70711>";"598,5";598,5
"2458";2010;"Kals am Großglockner <70712>";"1237,625";1237,625
"2459";2010;"Kartitsch <70713>";"845,5";845,5
"2460";2010;"Lavant <70714>";"277,375";277,375
"2461";2010;"Leisach <70715>";"835,125";835,125
"2462";2010;"Lienz <70716>";"11909,875";11909,875
"2463";2010;"Matrei in Osttirol <70717>";"4749,375";4749,375
"2464";2010;"Nikolsdorf <70718>";"878,375";878,375
"2465";2010;"Nußdorf-Debant <70719>";"3203,25";3203,25
"2466";2010;"Oberlienz <70720>";"1396,875";1396,875
"2467";2010;"Obertilliach <70721>";"716,625";716,625
"2468";2010;"Prägraten am Großvenediger <70723>";"1228,625";1228,625
"2469";2010;"St. Jakob in Defereggen <70724>";"934,5";934,5
"2470";2010;"St. Johann im Walde <70725>";"297,25";297,25
"2471";2010;"St. Veit in Defereggen <70726>";"733,125";733,125
"2472";2010;"Schlaiten <70727>";"474,125";474,125
"2473";2010;"Sillian <70728>";"2082,75";2082,75
"2474";2010;"Strassen <70729>";"839,875";839,875
"2475";2010;"Tessenberg ^<70730>";"-";NA
"2476";2010;"Thurn <70731>";"634,625";634,625
"2477";2010;"Tristach <70732>";"1387";1387
"2478";2010;"Untertilliach <70733>";"249,125";249,125
"2479";2010;"Virgen <70734>";"2198,25";2198,25
"2480";2010;"Heinfels <70735>";"1009,625";1009,625
"2481";2010;"Bach <70801>";"670,75";670,75
"2482";2010;"Berwang <70802>";"590,5";590,5
"2483";2010;"Biberwier <70803>";"645,125";645,125
"2484";2010;"Bichlbach <70804>";"791";791
"2485";2010;"Breitenwang <70805>";"1536,875";1536,875
"2486";2010;"Ehenbichl <70806>";"837,25";837,25
"2487";2010;"Ehrwald <70807>";"2600,5";2600,5
"2488";2010;"Elbigenalp <70808>";"845,25";845,25
"2489";2010;"Elmen <70809>";"388,375";388,375
"2490";2010;"Forchach <70810>";"288,625";288,625
"2491";2010;"Grän <70811>";"576,125";576,125
"2492";2010;"Gramais <70812>";"55,25";55,25
"2493";2010;"Häselgehr <70813>";"688";688
"2494";2010;"Heiterwang <70814>";"516,75";516,75
"2495";2010;"Hinterhornbach <70815>";"94,125";94,125
"2496";2010;"Höfen <70816>";"1268,75";1268,75
"2497";2010;"Holzgau <70817>";"442,375";442,375
"2498";2010;"Jungholz <70818>";"293,125";293,125
"2499";2010;"Kaisers <70819>";"75,875";75,875
"2500";2010;"Lechaschau <70820>";"1972,875";1972,875
"2501";2010;"Lermoos <70821>";"1098,5";1098,5
"2502";2010;"Musau <70822>";"402,25";402,25
"2503";2010;"Namlos <70823>";"95,25";95,25
"2504";2010;"Nesselwängle <70824>";"420,875";420,875
"2505";2010;"Pfafflar <70825>";"123,125";123,125
"2506";2010;"Pflach <70826>";"1246,125";1246,125
"2507";2010;"Pinswang <70827>";"425,25";425,25
"2508";2010;"Reutte <70828>";"5849,625";5849,625
"2509";2010;"Schattwald <70829>";"426,375";426,375
"2510";2010;"Stanzach <70830>";"413,875";413,875
"2511";2010;"Steeg <70831>";"712,375";712,375
"2512";2010;"Tannheim <70832>";"1056,125";1056,125
"2513";2010;"Vils <70833>";"1528,625";1528,625
"2514";2010;"Vorderhornbach <70834>";"254,75";254,75
"2515";2010;"Wängle <70835>";"860";860
"2516";2010;"Weißenbach am Lech <70836>";"1295,375";1295,375
"2517";2010;"Zöblen <70837>";"248,375";248,375
"2518";2010;"Achenkirch <70901>";"2129,375";2129,375
"2519";2010;"Aschau im Zillertal <70902>";"1605,75";1605,75
"2520";2010;"Brandberg <70903>";"352,375";352,375
"2521";2010;"Bruck am Ziller <70904>";"985,625";985,625
"2522";2010;"Buch in Tirol <70905>";"2572,375";2572,375
"2523";2010;"Eben am Achensee <70907>";"2776";2776
"2524";2010;"Finkenberg <70908>";"1512,625";1512,625
"2525";2010;"Fügen <70909>";"3783,5";3783,5
"2526";2010;"Fügenberg <70910>";"1324,875";1324,875
"2527";2010;"Gallzein <70911>";"566";566
"2528";2010;"Gerlos <70912>";"775";775
"2529";2010;"Gerlosberg <70913>";"457,625";457,625
"2530";2010;"Hainzenberg <70914>";"677,25";677,25
"2531";2010;"Hart im Zillertal <70915>";"1448,125";1448,125
