"jahr","gemnr","gemname","geschl","alter","n","typ"
2025,"70419","Waidring ","männlich","bis 4 Jahre",47,"Ländlicher Raum"
2025,"70419","Waidring ","männlich","5 bis 9 Jahre",50,"Ländlicher Raum"
2025,"70419","Waidring ","männlich","10 bis 14 Jahre",49,"Ländlicher Raum"
2025,"70419","Waidring ","männlich","15 bis 19 Jahre",47,"Ländlicher Raum"
2025,"70419","Waidring ","männlich","20 bis 24 Jahre",64,"Ländlicher Raum"
2025,"70419","Waidring ","männlich","25 bis 29 Jahre",52,"Ländlicher Raum"
2025,"70419","Waidring ","männlich","30 bis 34 Jahre",65,"Ländlicher Raum"
2025,"70419","Waidring ","männlich","35 bis 39 Jahre",65,"Ländlicher Raum"
2025,"70419","Waidring ","männlich","40 bis 44 Jahre",72,"Ländlicher Raum"
2025,"70419","Waidring ","weiblich","bis 4 Jahre",39,"Ländlicher Raum"
2025,"70419","Waidring ","weiblich","5 bis 9 Jahre",54,"Ländlicher Raum"
2025,"70419","Waidring ","weiblich","10 bis 14 Jahre",39,"Ländlicher Raum"
2025,"70419","Waidring ","weiblich","15 bis 19 Jahre",36,"Ländlicher Raum"
2025,"70419","Waidring ","weiblich","20 bis 24 Jahre",59,"Ländlicher Raum"
2025,"70419","Waidring ","weiblich","25 bis 29 Jahre",54,"Ländlicher Raum"
2025,"70419","Waidring ","weiblich","30 bis 34 Jahre",65,"Ländlicher Raum"
2025,"70419","Waidring ","weiblich","35 bis 39 Jahre",65,"Ländlicher Raum"
2025,"70419","Waidring ","weiblich","40 bis 44 Jahre",65,"Ländlicher Raum"
2025,"70420","Westendorf ","männlich","bis 4 Jahre",88,"Ländlicher Raum"
2025,"70420","Westendorf ","männlich","5 bis 9 Jahre",80,"Ländlicher Raum"
2025,"70420","Westendorf ","männlich","10 bis 14 Jahre",76,"Ländlicher Raum"
2025,"70420","Westendorf ","männlich","15 bis 19 Jahre",82,"Ländlicher Raum"
2025,"70420","Westendorf ","männlich","20 bis 24 Jahre",102,"Ländlicher Raum"
2025,"70420","Westendorf ","männlich","25 bis 29 Jahre",119,"Ländlicher Raum"
2025,"70420","Westendorf ","männlich","30 bis 34 Jahre",116,"Ländlicher Raum"
2025,"70420","Westendorf ","männlich","35 bis 39 Jahre",97,"Ländlicher Raum"
2025,"70420","Westendorf ","männlich","40 bis 44 Jahre",104,"Ländlicher Raum"
2025,"70420","Westendorf ","weiblich","bis 4 Jahre",91,"Ländlicher Raum"
2025,"70420","Westendorf ","weiblich","5 bis 9 Jahre",77,"Ländlicher Raum"
2025,"70420","Westendorf ","weiblich","10 bis 14 Jahre",107,"Ländlicher Raum"
2025,"70420","Westendorf ","weiblich","15 bis 19 Jahre",67,"Ländlicher Raum"
2025,"70420","Westendorf ","weiblich","20 bis 24 Jahre",78,"Ländlicher Raum"
2025,"70420","Westendorf ","weiblich","25 bis 29 Jahre",106,"Ländlicher Raum"
2025,"70420","Westendorf ","weiblich","30 bis 34 Jahre",119,"Ländlicher Raum"
2025,"70420","Westendorf ","weiblich","35 bis 39 Jahre",107,"Ländlicher Raum"
2025,"70420","Westendorf ","weiblich","40 bis 44 Jahre",113,"Ländlicher Raum"
2025,"70501","Alpbach ","männlich","bis 4 Jahre",57,"Ländlicher Raum"
2025,"70501","Alpbach ","männlich","5 bis 9 Jahre",80,"Ländlicher Raum"
2025,"70501","Alpbach ","männlich","10 bis 14 Jahre",56,"Ländlicher Raum"
2025,"70501","Alpbach ","männlich","15 bis 19 Jahre",71,"Ländlicher Raum"
2025,"70501","Alpbach ","männlich","20 bis 24 Jahre",74,"Ländlicher Raum"
2025,"70501","Alpbach ","männlich","25 bis 29 Jahre",69,"Ländlicher Raum"
2025,"70501","Alpbach ","männlich","30 bis 34 Jahre",82,"Ländlicher Raum"
2025,"70501","Alpbach ","männlich","35 bis 39 Jahre",72,"Ländlicher Raum"
2025,"70501","Alpbach ","männlich","40 bis 44 Jahre",80,"Ländlicher Raum"
2025,"70501","Alpbach ","weiblich","bis 4 Jahre",59,"Ländlicher Raum"
2025,"70501","Alpbach ","weiblich","5 bis 9 Jahre",64,"Ländlicher Raum"
2025,"70501","Alpbach ","weiblich","10 bis 14 Jahre",46,"Ländlicher Raum"
2025,"70501","Alpbach ","weiblich","15 bis 19 Jahre",70,"Ländlicher Raum"
2025,"70501","Alpbach ","weiblich","20 bis 24 Jahre",64,"Ländlicher Raum"
2025,"70501","Alpbach ","weiblich","25 bis 29 Jahre",81,"Ländlicher Raum"
2025,"70501","Alpbach ","weiblich","30 bis 34 Jahre",66,"Ländlicher Raum"
2025,"70501","Alpbach ","weiblich","35 bis 39 Jahre",75,"Ländlicher Raum"
2025,"70501","Alpbach ","weiblich","40 bis 44 Jahre",73,"Ländlicher Raum"
2025,"70502","Angath ","männlich","bis 4 Jahre",27,"Städte"
2025,"70502","Angath ","männlich","5 bis 9 Jahre",41,"Städte"
2025,"70502","Angath ","männlich","10 bis 14 Jahre",26,"Städte"
2025,"70502","Angath ","männlich","15 bis 19 Jahre",19,"Städte"
2025,"70502","Angath ","männlich","20 bis 24 Jahre",30,"Städte"
2025,"70502","Angath ","männlich","25 bis 29 Jahre",34,"Städte"
2025,"70502","Angath ","männlich","30 bis 34 Jahre",38,"Städte"
2025,"70502","Angath ","männlich","35 bis 39 Jahre",38,"Städte"
2025,"70502","Angath ","männlich","40 bis 44 Jahre",30,"Städte"
2025,"70502","Angath ","weiblich","bis 4 Jahre",25,"Städte"
2025,"70502","Angath ","weiblich","5 bis 9 Jahre",22,"Städte"
2025,"70502","Angath ","weiblich","10 bis 14 Jahre",34,"Städte"
2025,"70502","Angath ","weiblich","15 bis 19 Jahre",35,"Städte"
2025,"70502","Angath ","weiblich","20 bis 24 Jahre",25,"Städte"
2025,"70502","Angath ","weiblich","25 bis 29 Jahre",26,"Städte"
2025,"70502","Angath ","weiblich","30 bis 34 Jahre",43,"Städte"
2025,"70502","Angath ","weiblich","35 bis 39 Jahre",33,"Städte"
2025,"70502","Angath ","weiblich","40 bis 44 Jahre",31,"Städte"
2025,"70528","Angerberg ","männlich","bis 4 Jahre",59,"Ländlicher Raum"
2025,"70528","Angerberg ","männlich","5 bis 9 Jahre",45,"Ländlicher Raum"
2025,"70528","Angerberg ","männlich","10 bis 14 Jahre",49,"Ländlicher Raum"
2025,"70528","Angerberg ","männlich","15 bis 19 Jahre",44,"Ländlicher Raum"
2025,"70528","Angerberg ","männlich","20 bis 24 Jahre",60,"Ländlicher Raum"
2025,"70528","Angerberg ","männlich","25 bis 29 Jahre",50,"Ländlicher Raum"
2025,"70528","Angerberg ","männlich","30 bis 34 Jahre",68,"Ländlicher Raum"
2025,"70528","Angerberg ","männlich","35 bis 39 Jahre",69,"Ländlicher Raum"
2025,"70528","Angerberg ","männlich","40 bis 44 Jahre",70,"Ländlicher Raum"
2025,"70528","Angerberg ","weiblich","bis 4 Jahre",44,"Ländlicher Raum"
2025,"70528","Angerberg ","weiblich","5 bis 9 Jahre",62,"Ländlicher Raum"
2025,"70528","Angerberg ","weiblich","10 bis 14 Jahre",46,"Ländlicher Raum"
2025,"70528","Angerberg ","weiblich","15 bis 19 Jahre",49,"Ländlicher Raum"
2025,"70528","Angerberg ","weiblich","20 bis 24 Jahre",43,"Ländlicher Raum"
2025,"70528","Angerberg ","weiblich","25 bis 29 Jahre",47,"Ländlicher Raum"
2025,"70528","Angerberg ","weiblich","30 bis 34 Jahre",53,"Ländlicher Raum"
2025,"70528","Angerberg ","weiblich","35 bis 39 Jahre",80,"Ländlicher Raum"
2025,"70528","Angerberg ","weiblich","40 bis 44 Jahre",67,"Ländlicher Raum"
2025,"70503","Bad Häring ","männlich","bis 4 Jahre",83,"Städte"
2025,"70503","Bad Häring ","männlich","5 bis 9 Jahre",102,"Städte"
2025,"70503","Bad Häring ","männlich","10 bis 14 Jahre",69,"Städte"
2025,"70503","Bad Häring ","männlich","15 bis 19 Jahre",78,"Städte"
2025,"70503","Bad Häring ","männlich","20 bis 24 Jahre",75,"Städte"
2025,"70503","Bad Häring ","männlich","25 bis 29 Jahre",87,"Städte"
2025,"70503","Bad Häring ","männlich","30 bis 34 Jahre",98,"Städte"
2025,"70503","Bad Häring ","männlich","35 bis 39 Jahre",111,"Städte"
2025,"70503","Bad Häring ","männlich","40 bis 44 Jahre",119,"Städte"
2025,"70503","Bad Häring ","weiblich","bis 4 Jahre",71,"Städte"
2025,"70503","Bad Häring ","weiblich","5 bis 9 Jahre",88,"Städte"
2025,"70503","Bad Häring ","weiblich","10 bis 14 Jahre",81,"Städte"
2025,"70503","Bad Häring ","weiblich","15 bis 19 Jahre",62,"Städte"
2025,"70503","Bad Häring ","weiblich","20 bis 24 Jahre",66,"Städte"
2025,"70503","Bad Häring ","weiblich","25 bis 29 Jahre",75,"Städte"
2025,"70503","Bad Häring ","weiblich","30 bis 34 Jahre",88,"Städte"
2025,"70503","Bad Häring ","weiblich","35 bis 39 Jahre",119,"Städte"
2025,"70503","Bad Häring ","weiblich","40 bis 44 Jahre",125,"Städte"
2025,"70504","Brandenberg ","männlich","bis 4 Jahre",41,"Ländlicher Raum"
2025,"70504","Brandenberg ","männlich","5 bis 9 Jahre",45,"Ländlicher Raum"
2025,"70504","Brandenberg ","männlich","10 bis 14 Jahre",45,"Ländlicher Raum"
2025,"70504","Brandenberg ","männlich","15 bis 19 Jahre",33,"Ländlicher Raum"
2025,"70504","Brandenberg ","männlich","20 bis 24 Jahre",38,"Ländlicher Raum"
2025,"70504","Brandenberg ","männlich","25 bis 29 Jahre",64,"Ländlicher Raum"
2025,"70504","Brandenberg ","männlich","30 bis 34 Jahre",50,"Ländlicher Raum"
2025,"70504","Brandenberg ","männlich","35 bis 39 Jahre",48,"Ländlicher Raum"
2025,"70504","Brandenberg ","männlich","40 bis 44 Jahre",49,"Ländlicher Raum"
2025,"70504","Brandenberg ","weiblich","bis 4 Jahre",31,"Ländlicher Raum"
2025,"70504","Brandenberg ","weiblich","5 bis 9 Jahre",32,"Ländlicher Raum"
2025,"70504","Brandenberg ","weiblich","10 bis 14 Jahre",36,"Ländlicher Raum"
2025,"70504","Brandenberg ","weiblich","15 bis 19 Jahre",42,"Ländlicher Raum"
2025,"70504","Brandenberg ","weiblich","20 bis 24 Jahre",30,"Ländlicher Raum"
2025,"70504","Brandenberg ","weiblich","25 bis 29 Jahre",36,"Ländlicher Raum"
2025,"70504","Brandenberg ","weiblich","30 bis 34 Jahre",41,"Ländlicher Raum"
2025,"70504","Brandenberg ","weiblich","35 bis 39 Jahre",36,"Ländlicher Raum"
2025,"70504","Brandenberg ","weiblich","40 bis 44 Jahre",52,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","männlich","bis 4 Jahre",96,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","männlich","5 bis 9 Jahre",98,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","männlich","10 bis 14 Jahre",100,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","männlich","15 bis 19 Jahre",93,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","männlich","20 bis 24 Jahre",99,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","männlich","25 bis 29 Jahre",114,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","männlich","30 bis 34 Jahre",124,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","männlich","35 bis 39 Jahre",107,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","männlich","40 bis 44 Jahre",97,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","weiblich","bis 4 Jahre",91,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","weiblich","5 bis 9 Jahre",92,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","weiblich","10 bis 14 Jahre",84,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","weiblich","15 bis 19 Jahre",96,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","weiblich","20 bis 24 Jahre",93,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","weiblich","25 bis 29 Jahre",96,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","weiblich","30 bis 34 Jahre",104,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","weiblich","35 bis 39 Jahre",116,"Ländlicher Raum"
2025,"70505","Breitenbach am Inn ","weiblich","40 bis 44 Jahre",111,"Ländlicher Raum"
2025,"70506","Brixlegg ","männlich","bis 4 Jahre",74,"Ländlicher Raum"
2025,"70506","Brixlegg ","männlich","5 bis 9 Jahre",73,"Ländlicher Raum"
2025,"70506","Brixlegg ","männlich","10 bis 14 Jahre",53,"Ländlicher Raum"
2025,"70506","Brixlegg ","männlich","15 bis 19 Jahre",75,"Ländlicher Raum"
2025,"70506","Brixlegg ","männlich","20 bis 24 Jahre",80,"Ländlicher Raum"
2025,"70506","Brixlegg ","männlich","25 bis 29 Jahre",102,"Ländlicher Raum"
2025,"70506","Brixlegg ","männlich","30 bis 34 Jahre",136,"Ländlicher Raum"
2025,"70506","Brixlegg ","männlich","35 bis 39 Jahre",114,"Ländlicher Raum"
2025,"70506","Brixlegg ","männlich","40 bis 44 Jahre",106,"Ländlicher Raum"
2025,"70506","Brixlegg ","weiblich","bis 4 Jahre",76,"Ländlicher Raum"
2025,"70506","Brixlegg ","weiblich","5 bis 9 Jahre",66,"Ländlicher Raum"
2025,"70506","Brixlegg ","weiblich","10 bis 14 Jahre",75,"Ländlicher Raum"
2025,"70506","Brixlegg ","weiblich","15 bis 19 Jahre",61,"Ländlicher Raum"
2025,"70506","Brixlegg ","weiblich","20 bis 24 Jahre",85,"Ländlicher Raum"
2025,"70506","Brixlegg ","weiblich","25 bis 29 Jahre",97,"Ländlicher Raum"
2025,"70506","Brixlegg ","weiblich","30 bis 34 Jahre",117,"Ländlicher Raum"
2025,"70506","Brixlegg ","weiblich","35 bis 39 Jahre",92,"Ländlicher Raum"
2025,"70506","Brixlegg ","weiblich","40 bis 44 Jahre",119,"Ländlicher Raum"
2025,"70508","Ebbs ","männlich","bis 4 Jahre",131,"Ländlicher Raum"
2025,"70508","Ebbs ","männlich","5 bis 9 Jahre",155,"Ländlicher Raum"
2025,"70508","Ebbs ","männlich","10 bis 14 Jahre",156,"Ländlicher Raum"
2025,"70508","Ebbs ","männlich","15 bis 19 Jahre",151,"Ländlicher Raum"
2025,"70508","Ebbs ","männlich","20 bis 24 Jahre",171,"Ländlicher Raum"
2025,"70508","Ebbs ","männlich","25 bis 29 Jahre",183,"Ländlicher Raum"
2025,"70508","Ebbs ","männlich","30 bis 34 Jahre",200,"Ländlicher Raum"
2025,"70508","Ebbs ","männlich","35 bis 39 Jahre",201,"Ländlicher Raum"
2025,"70508","Ebbs ","männlich","40 bis 44 Jahre",219,"Ländlicher Raum"
2025,"70508","Ebbs ","weiblich","bis 4 Jahre",160,"Ländlicher Raum"
2025,"70508","Ebbs ","weiblich","5 bis 9 Jahre",128,"Ländlicher Raum"
2025,"70508","Ebbs ","weiblich","10 bis 14 Jahre",144,"Ländlicher Raum"
2025,"70508","Ebbs ","weiblich","15 bis 19 Jahre",141,"Ländlicher Raum"
2025,"70508","Ebbs ","weiblich","20 bis 24 Jahre",143,"Ländlicher Raum"
2025,"70508","Ebbs ","weiblich","25 bis 29 Jahre",154,"Ländlicher Raum"
2025,"70508","Ebbs ","weiblich","30 bis 34 Jahre",193,"Ländlicher Raum"
2025,"70508","Ebbs ","weiblich","35 bis 39 Jahre",219,"Ländlicher Raum"
2025,"70508","Ebbs ","weiblich","40 bis 44 Jahre",194,"Ländlicher Raum"
2025,"70509","Ellmau ","männlich","bis 4 Jahre",78,"Ländlicher Raum"
2025,"70509","Ellmau ","männlich","5 bis 9 Jahre",81,"Ländlicher Raum"
2025,"70509","Ellmau ","männlich","10 bis 14 Jahre",63,"Ländlicher Raum"
2025,"70509","Ellmau ","männlich","15 bis 19 Jahre",71,"Ländlicher Raum"
2025,"70509","Ellmau ","männlich","20 bis 24 Jahre",77,"Ländlicher Raum"
2025,"70509","Ellmau ","männlich","25 bis 29 Jahre",77,"Ländlicher Raum"
2025,"70509","Ellmau ","männlich","30 bis 34 Jahre",102,"Ländlicher Raum"
2025,"70509","Ellmau ","männlich","35 bis 39 Jahre",101,"Ländlicher Raum"
2025,"70509","Ellmau ","männlich","40 bis 44 Jahre",101,"Ländlicher Raum"
2025,"70509","Ellmau ","weiblich","bis 4 Jahre",70,"Ländlicher Raum"
2025,"70509","Ellmau ","weiblich","5 bis 9 Jahre",65,"Ländlicher Raum"
2025,"70509","Ellmau ","weiblich","10 bis 14 Jahre",60,"Ländlicher Raum"
2025,"70509","Ellmau ","weiblich","15 bis 19 Jahre",54,"Ländlicher Raum"
2025,"70509","Ellmau ","weiblich","20 bis 24 Jahre",53,"Ländlicher Raum"
2025,"70509","Ellmau ","weiblich","25 bis 29 Jahre",81,"Ländlicher Raum"
2025,"70509","Ellmau ","weiblich","30 bis 34 Jahre",102,"Ländlicher Raum"
2025,"70509","Ellmau ","weiblich","35 bis 39 Jahre",91,"Ländlicher Raum"
2025,"70509","Ellmau ","weiblich","40 bis 44 Jahre",109,"Ländlicher Raum"
2025,"70510","Erl ","männlich","bis 4 Jahre",52,"Ländlicher Raum"
2025,"70510","Erl ","männlich","5 bis 9 Jahre",51,"Ländlicher Raum"
2025,"70510","Erl ","männlich","10 bis 14 Jahre",34,"Ländlicher Raum"
2025,"70510","Erl ","männlich","15 bis 19 Jahre",42,"Ländlicher Raum"
2025,"70510","Erl ","männlich","20 bis 24 Jahre",39,"Ländlicher Raum"
2025,"70510","Erl ","männlich","25 bis 29 Jahre",49,"Ländlicher Raum"
2025,"70510","Erl ","männlich","30 bis 34 Jahre",55,"Ländlicher Raum"
2025,"70510","Erl ","männlich","35 bis 39 Jahre",55,"Ländlicher Raum"
2025,"70510","Erl ","männlich","40 bis 44 Jahre",51,"Ländlicher Raum"
2025,"70510","Erl ","weiblich","bis 4 Jahre",47,"Ländlicher Raum"
2025,"70510","Erl ","weiblich","5 bis 9 Jahre",45,"Ländlicher Raum"
2025,"70510","Erl ","weiblich","10 bis 14 Jahre",36,"Ländlicher Raum"
2025,"70510","Erl ","weiblich","15 bis 19 Jahre",38,"Ländlicher Raum"
2025,"70510","Erl ","weiblich","20 bis 24 Jahre",48,"Ländlicher Raum"
2025,"70510","Erl ","weiblich","25 bis 29 Jahre",59,"Ländlicher Raum"
2025,"70510","Erl ","weiblich","30 bis 34 Jahre",49,"Ländlicher Raum"
2025,"70510","Erl ","weiblich","35 bis 39 Jahre",55,"Ländlicher Raum"
2025,"70510","Erl ","weiblich","40 bis 44 Jahre",58,"Ländlicher Raum"
2025,"70511","Kirchbichl ","männlich","bis 4 Jahre",144,"Städte"
2025,"70511","Kirchbichl ","männlich","5 bis 9 Jahre",142,"Städte"
2025,"70511","Kirchbichl ","männlich","10 bis 14 Jahre",175,"Städte"
2025,"70511","Kirchbichl ","männlich","15 bis 19 Jahre",135,"Städte"
2025,"70511","Kirchbichl ","männlich","20 bis 24 Jahre",154,"Städte"
2025,"70511","Kirchbichl ","männlich","25 bis 29 Jahre",173,"Städte"
2025,"70511","Kirchbichl ","männlich","30 bis 34 Jahre",206,"Städte"
2025,"70511","Kirchbichl ","männlich","35 bis 39 Jahre",225,"Städte"
2025,"70511","Kirchbichl ","männlich","40 bis 44 Jahre",216,"Städte"
2025,"70511","Kirchbichl ","weiblich","bis 4 Jahre",137,"Städte"
2025,"70511","Kirchbichl ","weiblich","5 bis 9 Jahre",173,"Städte"
2025,"70511","Kirchbichl ","weiblich","10 bis 14 Jahre",167,"Städte"
2025,"70511","Kirchbichl ","weiblich","15 bis 19 Jahre",131,"Städte"
2025,"70511","Kirchbichl ","weiblich","20 bis 24 Jahre",142,"Städte"
2025,"70511","Kirchbichl ","weiblich","25 bis 29 Jahre",176,"Städte"
2025,"70511","Kirchbichl ","weiblich","30 bis 34 Jahre",191,"Städte"
2025,"70511","Kirchbichl ","weiblich","35 bis 39 Jahre",230,"Städte"
2025,"70511","Kirchbichl ","weiblich","40 bis 44 Jahre",229,"Städte"
2025,"70512","Kramsach ","männlich","bis 4 Jahre",106,"Ländlicher Raum"
2025,"70512","Kramsach ","männlich","5 bis 9 Jahre",154,"Ländlicher Raum"
2025,"70512","Kramsach ","männlich","10 bis 14 Jahre",125,"Ländlicher Raum"
2025,"70512","Kramsach ","männlich","15 bis 19 Jahre",115,"Ländlicher Raum"
2025,"70512","Kramsach ","männlich","20 bis 24 Jahre",122,"Ländlicher Raum"
2025,"70512","Kramsach ","männlich","25 bis 29 Jahre",132,"Ländlicher Raum"
2025,"70512","Kramsach ","männlich","30 bis 34 Jahre",151,"Ländlicher Raum"
2025,"70512","Kramsach ","männlich","35 bis 39 Jahre",164,"Ländlicher Raum"
2025,"70512","Kramsach ","männlich","40 bis 44 Jahre",187,"Ländlicher Raum"
2025,"70512","Kramsach ","weiblich","bis 4 Jahre",116,"Ländlicher Raum"
2025,"70512","Kramsach ","weiblich","5 bis 9 Jahre",132,"Ländlicher Raum"
2025,"70512","Kramsach ","weiblich","10 bis 14 Jahre",119,"Ländlicher Raum"
2025,"70512","Kramsach ","weiblich","15 bis 19 Jahre",106,"Ländlicher Raum"
2025,"70512","Kramsach ","weiblich","20 bis 24 Jahre",149,"Ländlicher Raum"
2025,"70512","Kramsach ","weiblich","25 bis 29 Jahre",126,"Ländlicher Raum"
2025,"70512","Kramsach ","weiblich","30 bis 34 Jahre",151,"Ländlicher Raum"
2025,"70512","Kramsach ","weiblich","35 bis 39 Jahre",191,"Ländlicher Raum"
2025,"70512","Kramsach ","weiblich","40 bis 44 Jahre",200,"Ländlicher Raum"
2025,"70513","Kufstein ","männlich","bis 4 Jahre",423,"Städte"
2025,"70513","Kufstein ","männlich","5 bis 9 Jahre",500,"Städte"
2025,"70513","Kufstein ","männlich","10 bis 14 Jahre",525,"Städte"
2025,"70513","Kufstein ","männlich","15 bis 19 Jahre",511,"Städte"
2025,"70513","Kufstein ","männlich","20 bis 24 Jahre",654,"Städte"
2025,"70513","Kufstein ","männlich","25 bis 29 Jahre",755,"Städte"
2025,"70513","Kufstein ","männlich","30 bis 34 Jahre",773,"Städte"
2025,"70513","Kufstein ","männlich","35 bis 39 Jahre",780,"Städte"
2025,"70513","Kufstein ","männlich","40 bis 44 Jahre",721,"Städte"
2025,"70513","Kufstein ","weiblich","bis 4 Jahre",428,"Städte"
2025,"70513","Kufstein ","weiblich","5 bis 9 Jahre",462,"Städte"
2025,"70513","Kufstein ","weiblich","10 bis 14 Jahre",490,"Städte"
2025,"70513","Kufstein ","weiblich","15 bis 19 Jahre",480,"Städte"
2025,"70513","Kufstein ","weiblich","20 bis 24 Jahre",598,"Städte"
2025,"70513","Kufstein ","weiblich","25 bis 29 Jahre",668,"Städte"
2025,"70513","Kufstein ","weiblich","30 bis 34 Jahre",747,"Städte"
2025,"70513","Kufstein ","weiblich","35 bis 39 Jahre",757,"Städte"
2025,"70513","Kufstein ","weiblich","40 bis 44 Jahre",732,"Städte"
2025,"70514","Kundl ","männlich","bis 4 Jahre",150,"Ländlicher Raum"
2025,"70514","Kundl ","männlich","5 bis 9 Jahre",150,"Ländlicher Raum"
2025,"70514","Kundl ","männlich","10 bis 14 Jahre",153,"Ländlicher Raum"
2025,"70514","Kundl ","männlich","15 bis 19 Jahre",129,"Ländlicher Raum"
2025,"70514","Kundl ","männlich","20 bis 24 Jahre",150,"Ländlicher Raum"
2025,"70514","Kundl ","männlich","25 bis 29 Jahre",138,"Ländlicher Raum"
2025,"70514","Kundl ","männlich","30 bis 34 Jahre",177,"Ländlicher Raum"
2025,"70514","Kundl ","männlich","35 bis 39 Jahre",184,"Ländlicher Raum"
2025,"70514","Kundl ","männlich","40 bis 44 Jahre",188,"Ländlicher Raum"
2025,"70514","Kundl ","weiblich","bis 4 Jahre",121,"Ländlicher Raum"
2025,"70514","Kundl ","weiblich","5 bis 9 Jahre",143,"Ländlicher Raum"
2025,"70514","Kundl ","weiblich","10 bis 14 Jahre",123,"Ländlicher Raum"
