C-A10-0;C-C11-0;C-GRGEMAKT-0;C-GALTEJ112-0;F-ISIS-1
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-15;15
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-16;20
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-17;15
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-18;13
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-19;22
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-20;19
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-21;17
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-22;21
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-23;9
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-24;15
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-25;17
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-26;7
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-27;15
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-28;20
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-29;28
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-30;23
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-31;15
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-32;19
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-33;21
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-34;21
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-35;21
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-36;16
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-37;36
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-38;18
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-39;23
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-40;26
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-41;29
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-42;19
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-43;26
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-44;19
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-45;19
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-46;30
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-47;18
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-48;24
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-49;14
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-50;22
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-51;22
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-52;13
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-53;25
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-54;19
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-55;20
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-56;9
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-57;16
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-58;12
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-59;19
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-60;15
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-61;24
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-62;21
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-63;22
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-64;16
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-65;12
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-66;11
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-67;15
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-68;15
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-69;8
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-70;21
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-71;14
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-72;10
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-73;16
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-74;17
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-75;9
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-76;10
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-77;15
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-78;9
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-79;11
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-80;15
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-81;10
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-82;9
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-83;9
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-84;6
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-85;3
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-86;8
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-87;6
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-88;7
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-89;6
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-90;5
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-91;3
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-92;3
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-93;2
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-94;1
A10-2002;C11-2;GRGEMAKT-32110;GALTEJ112-97;1
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-1;9
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-2;18
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-3;20
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-4;12
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-5;12
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-6;19
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-7;18
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-8;17
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-9;15
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-10;16
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-11;12
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-12;16
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-13;10
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-14;13
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-15;7
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-16;13
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-17;14
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-18;16
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-19;16
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-20;14
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-21;12
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-22;8
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-23;8
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-24;10
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-25;9
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-26;10
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-27;17
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-28;10
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-29;18
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-30;19
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-31;18
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-32;18
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-33;21
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-34;16
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-35;17
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-36;10
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-37;20
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-38;17
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-39;22
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-40;19
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-41;14
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-42;16
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-43;13
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-44;11
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-45;16
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-46;10
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-47;13
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-48;17
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-49;18
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-50;15
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-51;13
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-52;14
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-53;12
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-54;13
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-55;14
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-56;14
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-57;10
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-58;14
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-59;9
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-60;6
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-61;4
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-62;9
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-63;15
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-64;6
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-65;9
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-66;7
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-67;4
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-68;6
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-69;7
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-70;8
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-71;5
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-72;9
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-73;9
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-74;4
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-75;10
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-76;6
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-77;8
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-78;6
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-79;5
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-80;8
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-81;5
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-82;9
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-83;2
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-84;4
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-86;5
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-87;2
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-88;1
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-89;2
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-91;1
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-93;2
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-94;1
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-95;1
A10-2002;C11-2;GRGEMAKT-32112;GALTEJ112-96;1
A10-2002;C11-2;GRGEMAKT-32112;GALT5J100-21;1
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-1;12
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-2;20
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-3;17
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-4;20
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-5;24
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-6;18
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-7;19
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-8;19
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-9;16
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-10;18
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-11;23
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-12;18
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-13;17
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-14;19
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-15;17
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-16;24
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-17;13
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-18;21
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-19;19
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-20;23
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-21;12
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-22;15
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-23;19
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-24;20
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-25;13
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-26;18
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-27;26
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-28;22
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-29;20
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-30;17
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-31;22
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-32;26
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-33;38
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-34;30
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-35;20
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-36;33
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-37;35
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-38;18
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-39;18
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-40;33
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-41;23
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-42;21
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-43;37
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-44;21
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-45;15
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-46;26
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-47;30
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-48;24
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-49;20
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-50;19
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-51;17
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-52;29
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-53;18
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-54;23
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-55;16
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-56;16
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-57;10
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-58;15
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-59;19
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-60;15
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-61;25
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-62;22
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-63;24
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-64;15
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-65;15
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-66;15
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-67;20
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-68;14
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-69;23
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-70;17
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-71;16
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-72;20
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-73;19
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-74;24
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-75;21
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-76;21
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-77;19
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-78;12
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-79;12
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-80;10
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-81;17
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-82;17
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-83;13
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-84;4
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-85;2
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-86;6
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-87;3
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-88;5
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-89;8
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-90;4
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-91;5
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-93;1
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-94;3
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-95;1
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-97;1
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-98;1
A10-2002;C11-2;GRGEMAKT-32114;GALTEJ112-99;1
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-1;92
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-2;118
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-3;110
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-4;138
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-5;128
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-6;135
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-7;115
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-8;152
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-9;147
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-10;148
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-11;123
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-12;128
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-13;113
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-14;127
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-15;109
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-16;125
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-17;126
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-18;97
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-19;125
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-20;106
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-21;110
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-22;111
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-23;112
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-24;80
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-25;89
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-26;99
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-27;103
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-28;136
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-29;124
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-30;176
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-31;153
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-32;157
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-33;197
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-34;215
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-35;189
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-36;207
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-37;219
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-38;222
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-39;203
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-40;207
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-41;207
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-42;173
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-43;184
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-44;192
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-45;186
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-46;172
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-47;147
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-48;166
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-49;162
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-50;145
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-51;146
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-52;145
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-53;148
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-54;206
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-55;199
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-56;172
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-57;179
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-58;231
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-59;218
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-60;199
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-61;244
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-62;224
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-63;205
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-64;123
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-65;113
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-66;111
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-67;100
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-68;112
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-69;96
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-70;119
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-71;120
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-72;105
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-73;115
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-74;107
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-75;120
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-76;134
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-77;120
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-78;111
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-79;150
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-80;124
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-81;125
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-82;107
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-83;104
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-84;63
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-85;58
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-86;52
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-87;64
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-88;76
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-89;74
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-90;55
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-91;61
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-92;38
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-93;41
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-94;36
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-95;21
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-96;9
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-97;12
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-98;9
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-99;9
A10-2002;C11-2;GRGEMAKT-32144;GALTEJ112-100;3
A10-2002;C11-2;GRGEMAKT-32144;GALT5J100-21;4
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-1;3
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-2;8
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-3;4
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-4;6
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-5;3
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-6;5
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-7;5
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-8;12
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-9;6
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-10;8
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-11;11
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-12;6
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-13;7
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-14;10
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-15;3
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-16;12
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-17;9
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-18;8
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-19;6
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-20;9
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-21;9
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-22;2
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-23;5
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-24;4
A10-2002;C11-2;GRGEMAKT-32115;GALTEJ112-25;6
